val@1_ori,val@1_rev,val@2_ori,val@2_rev,pair
0.0,0.0,0.0,0.0,C0026549_C0349653
0.0,0.0,0.0,0.0,C0026549_C0020541
0.0,0.0,0.0,0.0,C0026549_C0220756
0.0,0.0,155.11794058854812,0.0,C0026549_C0751436
0.0,0.0,0.0,0.0,C0026549_C0751882
0.0,0.0,0.0,0.0,C0026549_C0162671
0.0,0.0,0.0,0.0,C0026549_C0002986
0.0,0.0,0.0,0.0,C0026549_C0018790
0.0,0.0,0.0,0.0,C0026549_C0026850
0.0,0.0,133.42754294790674,0.0,C0026549_C0030567
0.0,0.0,0.0,0.0,C0026549_C0007222
0.0,0.0,0.0,0.0,C0026549_C0023895
0.0,0.0,0.0,0.0,C0026549_C0007194
0.0,0.0,0.0,0.0,C0026549_C0019151
0.0,0.0,0.0,0.0,C0026549_C0043459
0.0,0.0,138.8601797398441,0.0,C0026549_C0020179
0.0,0.0,155.11794058854812,0.0,C0026549_C0268465
0.0,0.0,0.0,0.0,C0026549_C0019880
0.0,0.0,133.42754294790674,165.3410225472494,C0026549_C0002395
0.0,0.0,0.0,0.0,C0026549_C0282528
0.0,0.0,0.0,0.0,C0026549_C0026896
0.0,0.0,155.11794058854812,0.0,C0026549_C0027051
0.0,0.0,155.11794058854812,0.0,C0026549_C0018801
0.0,0.0,138.8601797398441,291.22357945631103,C0026549_C0024117
0.0,0.0,297.42552365907466,0.0,C0026549_C0028754
0.0,0.0,0.0,0.0,C0026549_C0018799
0.0,0.0,141.78257283676615,0.0,C0026549_C0027868
0.0,0.0,0.0,0.0,C0026549_C0017205
0.0,0.0,0.0,0.0,C0026549_C5203670
0.0,0.0,0.0,0.0,C2350948_C0878773
0.0,0.0,0.0,145.61178972815551,C2350948_C0020538
0.0,0.0,0.0,0.0,C2350948_C0025521
0.0,0.0,0.0,0.0,C2350948_C0085584
0.0,0.0,0.0,0.0,C2350948_C0004238
0.0,0.0,0.0,0.0,C2350948_C0494475
0.0,0.0,0.0,0.0,C2350948_C0268579
0.0,0.0,0.0,0.0,C2350948_C0087012
0.0,0.0,0.0,309.9688151514449,C2350948_C0004096
0.0,0.0,0.0,0.0,C2350948_C0011168
0.0,0.0,0.0,0.0,C2350948_C0268250
0.0,0.0,0.0,0.0,C2350948_C0270846
0.0,0.0,0.0,0.0,C2350948_C0442874
0.0,0.0,0.0,0.0,C2350948_C0019202
0.0,0.0,0.0,0.0,C2350948_C0154246
0.0,0.0,0.0,0.0,C2350948_C0268251
0.0,0.0,0.0,0.0,C2350948_C0023521
0.0,0.0,0.0,0.0,C2350948_C0878544
0.0,0.0,0.0,0.0,C2350948_C0038454
0.0,0.0,0.0,145.61178972815551,C2350948_C0011849
0.0,0.0,0.0,0.0,C2350948_C0026848
0.0,0.0,0.0,0.0,C2350948_C0001125
0.0,0.0,0.0,155.11794058854812,C2350948_C0014544
0.0,0.0,0.0,0.0,C2350948_C0024776
0.0,0.0,0.0,0.0,C2350948_C0002066
0.0,0.0,0.0,0.0,C2350948_C0751435
0.0,0.0,0.0,0.0,C2350948_C1961835
0.0,0.0,0.0,0.0,C2350948_C0162309
0.0,0.0,0.0,0.0,C2350948_C0019147
0.0,0.0,0.0,0.0,C2350948_C0020615
0.0,0.0,0.0,164.3570254232894,C2350948_C0031485
0.0,0.0,0.0,0.0,C2350948_C0023890
0.0,0.0,0.0,0.0,C2350948_C0242422
0.0,0.0,0.0,0.0,C2350948_C0025517
0.0,0.0,0.0,0.0,C2350948_C0268542
0.0,0.0,0.0,145.61178972815551,C2350948_C0948089
0.0,0.0,0.0,0.0,C2350948_C0018802
0.0,0.0,0.0,0.0,C2350948_C1145670
0.0,0.0,0.0,0.0,C2350948_C0011860
0.0,0.0,0.0,0.0,C2350948_C1527231
0.0,0.0,0.0,145.61178972815551,C2350948_C0524851
0.0,0.0,0.0,0.0,C2350948_C0019247
0.0,0.0,0.0,0.0,C2350948_C0268490
0.0,0.0,0.0,164.3570254232894,C2350948_C0149931
0.0,0.0,0.0,0.0,C2350948_C0027126
0.0,0.0,0.0,0.0,C2350948_C1849508
0.0,0.0,0.0,0.0,C2350948_C2931688
0.0,0.0,0.0,0.0,C2350948_C0027765
0.0,0.0,0.0,0.0,C2350948_C0751434
0.0,0.0,0.0,0.0,C2350948_C0752120
0.0,0.0,0.0,309.9688151514449,C2350948_C0024408
0.0,0.0,0.0,0.0,C2350948_C0349653
0.0,0.0,0.0,0.0,C2350948_C0020541
0.0,0.0,0.0,0.0,C2350948_C0220756
0.0,0.0,0.0,0.0,C2350948_C0751436
0.0,0.0,0.0,0.0,C2350948_C0751882
0.0,0.0,0.0,0.0,C2350948_C0162671
0.0,0.0,0.0,0.0,C2350948_C0002986
0.0,0.0,0.0,164.3570254232894,C2350948_C0018790
0.0,0.0,0.0,145.61178972815551,C2350948_C0026850
0.0,0.0,0.0,309.9688151514449,C2350948_C0030567
0.0,0.0,158.98474059767764,0.0,C2350948_C0007222
0.0,0.0,0.0,0.0,C2350948_C0023895
0.0,0.0,0.0,145.61178972815551,C2350948_C0007194
0.0,0.0,0.0,0.0,C2350948_C0019151
0.0,0.0,0.0,0.0,C2350948_C0043459
0.0,0.0,0.0,0.0,C2350948_C0020179
0.0,0.0,0.0,0.0,C2350948_C0268465
0.0,0.0,0.0,0.0,C2350948_C0019880
0.0,0.0,0.0,145.61178972815551,C2350948_C0002395
0.0,0.0,0.0,0.0,C2350948_C0282528
0.0,0.0,0.0,0.0,C2350948_C0026896
0.0,0.0,0.0,0.0,C2350948_C0027051
0.0,0.0,0.0,164.3570254232894,C2350948_C0018801
0.0,0.0,0.0,164.3570254232894,C2350948_C0024117
0.0,0.0,620.4717623541925,629.7108471889338,C2350948_C0028754
0.0,0.0,0.0,0.0,C2350948_C0018799
0.0,0.0,0.0,0.0,C2350948_C0027868
0.0,0.0,0.0,0.0,C2350948_C0017205
0.0,0.0,0.0,0.0,C2350948_C5203670
0.0,0.0,0.0,0.0,C0000578_C0878773
0.0,0.0,135.8828014405917,0.0,C0000578_C0020538
0.0,0.0,291.0007420291398,0.0,C0000578_C0025521
0.0,0.0,155.11794058854812,0.0,C0000578_C0085584
0.0,0.0,0.0,0.0,C0000578_C0004238
0.0,0.0,310.23588117709625,0.0,C0000578_C0494475
0.0,0.0,0.0,0.0,C0000578_C0268579
0.0,0.0,0.0,0.0,C0000578_C0087012
0.0,0.0,0.0,0.0,C0000578_C0004096
0.0,0.0,0.0,0.0,C0000578_C0011168
0.0,0.0,0.0,0.0,C0000578_C0268250
0.0,0.0,310.23588117709625,0.0,C0000578_C0270846
0.0,0.0,0.0,0.0,C0000578_C0442874
0.0,0.0,0.0,0.0,C0000578_C0019202
0.0,0.0,0.0,0.0,C0000578_C0154246
0.0,0.0,0.0,0.0,C0000578_C0268251
0.0,0.0,0.0,0.0,C0000578_C0023521
0.0,0.0,0.0,0.0,C0000578_C0878544
0.0,0.0,0.0,0.0,C0000578_C0038454
0.0,0.0,0.0,0.0,C0000578_C0011849
0.0,0.0,0.0,145.61178972815551,C0000578_C0026848
0.0,0.0,0.0,0.0,C0000578_C0001125
0.0,0.0,456.51426072423897,465.3538217656444,C0000578_C0014544
0.0,0.0,0.0,0.0,C0000578_C0024776
0.0,0.0,0.0,0.0,C0000578_C0002066
10.597409432938644,0.0,8134.882317853386,2171.651168239674,C0000578_C0751435
0.0,0.0,0.0,0.0,C0000578_C1961835
0.0,0.0,0.0,0.0,C0000578_C0162309
0.0,0.0,0.0,0.0,C0000578_C0019147
0.0,0.0,0.0,0.0,C0000578_C0020615
0.0,0.0,9077.256779853915,1851.9091362021852,C0000578_C0031485
0.0,0.0,0.0,0.0,C0000578_C0023890
0.0,0.0,135.8828014405917,155.11794058854812,C0000578_C0242422
0.0,0.0,537.3241879183605,0.0,C0000578_C0025517
0.0,0.0,0.0,0.0,C0000578_C0268542
0.0,0.0,0.0,0.0,C0000578_C0948089
0.0,0.0,0.0,0.0,C0000578_C0018802
0.0,0.0,0.0,0.0,C0000578_C1145670
0.0,0.0,135.8828014405917,0.0,C0000578_C0011860
0.0,0.0,0.0,0.0,C0000578_C1527231
0.0,0.0,0.0,0.0,C0000578_C0524851
0.0,0.0,391.04580837121784,0.0,C0000578_C0019247
0.0,0.0,135.8828014405917,0.0,C0000578_C0268490
0.0,0.0,0.0,0.0,C0000578_C0149931
0.0,0.0,123.0229084629499,0.0,C0000578_C0027126
0.0,0.0,0.0,155.11794058854812,C0000578_C1849508
0.0,0.0,0.0,0.0,C0000578_C2931688
0.0,0.0,577.4111359847911,155.11794058854812,C0000578_C0027765
0.0,0.0,7720.2864835736045,0.0,C0000578_C0751434
0.0,0.0,0.0,0.0,C0000578_C0752120
0.0,0.0,0.0,329.7170955606203,C0000578_C0024408
0.0,0.0,0.0,0.0,C0000578_C0349653
0.0,0.0,0.0,0.0,C0000578_C0020541
0.0,0.0,0.0,0.0,C0000578_C0220756
0.0,0.0,7845.646612237251,1405.802072488695,C0000578_C0751436
0.0,0.0,0.0,0.0,C0000578_C0751882
0.0,0.0,0.0,0.0,C0000578_C0162671
0.0,0.0,0.0,0.0,C0000578_C0002986
0.0,0.0,0.0,0.0,C0000578_C0018790
0.0,0.0,0.0,0.0,C0000578_C0026850
0.0,0.0,0.0,0.0,C0000578_C0030567
0.0,0.0,126.99220089428067,0.0,C0000578_C0007222
0.0,0.0,0.0,0.0,C0000578_C0023895
0.0,0.0,0.0,0.0,C0000578_C0007194
0.0,0.0,0.0,0.0,C0000578_C0019151
0.0,0.0,0.0,0.0,C0000578_C0043459
0.0,0.0,0.0,0.0,C0000578_C0020179
0.0,0.0,7591.939527797445,930.7076435312887,C0000578_C0268465
0.0,0.0,0.0,0.0,C0000578_C0019880
0.0,0.0,0.0,0.0,C0000578_C0002395
0.0,0.0,0.0,0.0,C0000578_C0282528
0.0,0.0,0.0,0.0,C0000578_C0026896
0.0,0.0,0.0,0.0,C0000578_C0027051
0.0,0.0,0.0,0.0,C0000578_C0018801
0.0,0.0,0.0,0.0,C0000578_C0024117
0.0,0.0,301.60892772711065,0.0,C0000578_C0028754
0.0,0.0,0.0,0.0,C0000578_C0018799
0.0,0.0,0.0,0.0,C0000578_C0027868
0.0,0.0,0.0,0.0,C0000578_C0017205
0.0,0.0,0.0,0.0,C0000578_C5203670
0.0,0.0,0.0,0.0,C0040233_C0878773
0.0,0.0,306.0095799217495,155.11794058854812,C0040233_C0020538
0.0,0.0,0.0,0.0,C0040233_C0025521
0.0,0.0,0.0,0.0,C0040233_C0085584
0.0,0.0,0.0,0.0,C0040233_C0004238
0.0,0.0,0.0,0.0,C0040233_C0494475
0.0,0.0,0.0,0.0,C0040233_C0268579
0.0,0.0,0.0,0.0,C0040233_C0087012
0.0,0.0,0.0,0.0,C0040233_C0004096
0.0,0.0,0.0,0.0,C0040233_C0011168
0.0,0.0,0.0,0.0,C0040233_C0268250
0.0,0.0,0.0,0.0,C0040233_C0270846
0.0,0.0,0.0,0.0,C0040233_C0442874
0.0,0.0,0.0,0.0,C0040233_C0019202
0.0,0.0,0.0,0.0,C0040233_C0154246
0.0,0.0,0.0,0.0,C0040233_C0268251
0.0,0.0,0.0,0.0,C0040233_C0023521
0.0,0.0,0.0,0.0,C0040233_C0878544
0.0,0.0,162.04222921329935,0.0,C0040233_C0038454
0.0,0.0,0.0,0.0,C0040233_C0011849
0.0,0.0,0.0,0.0,C0040233_C0026848
0.0,0.0,0.0,0.0,C0040233_C0001125
0.0,0.0,0.0,0.0,C0040233_C0014544
0.0,0.0,0.0,0.0,C0040233_C0024776
0.0,0.0,0.0,0.0,C0040233_C0002066
0.0,0.0,0.0,0.0,C0040233_C0751435
0.0,0.0,0.0,0.0,C0040233_C1961835
0.0,0.0,0.0,0.0,C0040233_C0162309
0.0,0.0,0.0,0.0,C0040233_C0019147
0.0,0.0,0.0,0.0,C0040233_C0020615
0.0,0.0,0.0,0.0,C0040233_C0031485
0.0,0.0,0.0,0.0,C0040233_C0023890
0.0,0.0,0.0,0.0,C0040233_C0242422
0.0,0.0,0.0,0.0,C0040233_C0025517
0.0,0.0,0.0,0.0,C0040233_C0268542
0.0,0.0,0.0,0.0,C0040233_C0948089
0.0,0.0,0.0,0.0,C0040233_C0018802
0.0,0.0,0.0,0.0,C0040233_C1145670
0.0,0.0,0.0,0.0,C0040233_C0011860
0.0,0.0,0.0,0.0,C0040233_C1527231
0.0,0.0,0.0,0.0,C0040233_C0524851
0.0,0.0,0.0,0.0,C0040233_C0019247
0.0,0.0,0.0,0.0,C0040233_C0268490
0.0,0.0,155.11794058854812,0.0,C0040233_C0149931
0.0,0.0,155.11794058854812,155.11794058854812,C0040233_C0027126
0.0,0.0,0.0,0.0,C0040233_C1849508
0.0,0.0,0.0,0.0,C0040233_C2931688
0.0,0.0,0.0,0.0,C0040233_C0027765
0.0,0.0,0.0,0.0,C0040233_C0751434
0.0,0.0,0.0,0.0,C0040233_C0752120
0.0,0.0,0.0,0.0,C0040233_C0024408
0.0,0.0,0.0,0.0,C0040233_C0349653
0.0,0.0,0.0,0.0,C0040233_C0020541
0.0,0.0,0.0,0.0,C0040233_C0220756
0.0,0.0,0.0,0.0,C0040233_C0751436
0.0,0.0,0.0,0.0,C0040233_C0751882
0.0,0.0,0.0,0.0,C0040233_C0162671
0.0,0.0,0.0,0.0,C0040233_C0002986
0.0,0.0,0.0,0.0,C0040233_C0018790
0.0,0.0,0.0,155.11794058854812,C0040233_C0026850
0.0,0.0,0.0,0.0,C0040233_C0030567
0.0,0.0,0.0,0.0,C0040233_C0007222
0.0,0.0,0.0,0.0,C0040233_C0023895
0.0,0.0,0.0,0.0,C0040233_C0007194
0.0,0.0,0.0,0.0,C0040233_C0019151
0.0,0.0,0.0,0.0,C0040233_C0043459
0.0,0.0,0.0,0.0,C0040233_C0020179
0.0,0.0,0.0,0.0,C0040233_C0268465
0.0,0.0,0.0,0.0,C0040233_C0019880
0.0,0.0,0.0,0.0,C0040233_C0002395
0.0,0.0,0.0,0.0,C0040233_C0282528
0.0,0.0,0.0,0.0,C0040233_C0026896
0.0,0.0,0.0,155.11794058854812,C0040233_C0027051
0.0,0.0,142.24934481868442,0.0,C0040233_C0018801
0.0,0.0,0.0,0.0,C0040233_C0024117
0.0,0.0,129.87681089421352,0.0,C0040233_C0028754
0.0,0.0,0.0,0.0,C0040233_C0018799
0.0,0.0,0.0,0.0,C0040233_C0027868
0.0,0.0,0.0,0.0,C0040233_C0017205
0.0,0.0,0.0,0.0,C0040233_C5203670
0.0,0.0,0.0,0.0,C0069717_C0878773
0.0,0.0,0.0,162.11995117236083,C0069717_C0020538
0.0,0.0,0.0,0.0,C0069717_C0025521
0.0,0.0,0.0,0.0,C0069717_C0085584
0.0,0.0,0.0,0.0,C0069717_C0004238
0.0,0.0,0.0,0.0,C0069717_C0494475
0.0,0.0,0.0,0.0,C0069717_C0268579
0.0,0.0,0.0,0.0,C0069717_C0087012
0.0,0.0,0.0,0.0,C0069717_C0004096
0.0,0.0,0.0,0.0,C0069717_C0011168
0.0,0.0,0.0,0.0,C0069717_C0268250
0.0,0.0,0.0,0.0,C0069717_C0270846
0.0,0.0,0.0,0.0,C0069717_C0442874
0.0,0.0,0.0,0.0,C0069717_C0019202
0.0,0.0,0.0,0.0,C0069717_C0154246
0.0,0.0,0.0,0.0,C0069717_C0268251
0.0,0.0,0.0,0.0,C0069717_C0023521
0.0,0.0,0.0,0.0,C0069717_C0878544
0.0,0.0,0.0,0.0,C0069717_C0038454
0.0,0.0,0.0,0.0,C0069717_C0011849
0.0,0.0,0.0,0.0,C0069717_C0026848
0.0,0.0,0.0,0.0,C0069717_C0001125
0.0,0.0,0.0,0.0,C0069717_C0014544
0.0,0.0,0.0,0.0,C0069717_C0024776
0.0,0.0,0.0,0.0,C0069717_C0002066
0.0,0.0,0.0,0.0,C0069717_C0751435
0.0,0.0,0.0,0.0,C0069717_C1961835
0.0,0.0,0.0,0.0,C0069717_C0162309
0.0,0.0,0.0,0.0,C0069717_C0019147
0.0,0.0,0.0,0.0,C0069717_C0020615
0.0,0.0,0.0,0.0,C0069717_C0031485
0.0,0.0,0.0,0.0,C0069717_C0023890
0.0,0.0,0.0,0.0,C0069717_C0242422
0.0,0.0,0.0,0.0,C0069717_C0025517
0.0,0.0,0.0,0.0,C0069717_C0268542
0.0,0.0,0.0,0.0,C0069717_C0948089
0.0,0.0,0.0,0.0,C0069717_C0018802
0.0,0.0,0.0,0.0,C0069717_C1145670
0.0,0.0,0.0,0.0,C0069717_C0011860
0.0,0.0,0.0,0.0,C0069717_C1527231
0.0,0.0,0.0,0.0,C0069717_C0524851
0.0,0.0,0.0,0.0,C0069717_C0019247
0.0,0.0,0.0,0.0,C0069717_C0268490
0.0,0.0,0.0,0.0,C0069717_C0149931
0.0,0.0,0.0,0.0,C0069717_C0027126
0.0,0.0,0.0,0.0,C0069717_C1849508
0.0,0.0,0.0,0.0,C0069717_C2931688
0.0,0.0,0.0,0.0,C0069717_C0027765
0.0,0.0,0.0,0.0,C0069717_C0751434
0.0,0.0,0.0,0.0,C0069717_C0752120
0.0,0.0,0.0,0.0,C0069717_C0024408
0.0,0.0,0.0,0.0,C0069717_C0349653
0.0,0.0,0.0,0.0,C0069717_C0020541
0.0,0.0,0.0,0.0,C0069717_C0220756
0.0,0.0,0.0,0.0,C0069717_C0751436
0.0,0.0,0.0,0.0,C0069717_C0751882
0.0,0.0,0.0,0.0,C0069717_C0162671
0.0,0.0,0.0,0.0,C0069717_C0002986
0.0,0.0,0.0,0.0,C0069717_C0018790
0.0,0.0,0.0,0.0,C0069717_C0026850
0.0,0.0,0.0,0.0,C0069717_C0030567
0.0,0.0,0.0,0.0,C0069717_C0007222
0.0,0.0,0.0,0.0,C0069717_C0023895
0.0,0.0,0.0,0.0,C0069717_C0007194
0.0,0.0,0.0,0.0,C0069717_C0019151
0.0,0.0,0.0,0.0,C0069717_C0043459
0.0,0.0,0.0,0.0,C0069717_C0020179
0.0,0.0,0.0,0.0,C0069717_C0268465
0.0,0.0,0.0,0.0,C0069717_C0019880
0.0,0.0,0.0,0.0,C0069717_C0002395
0.0,0.0,0.0,0.0,C0069717_C0282528
0.0,0.0,0.0,0.0,C0069717_C0026896
0.0,0.0,0.0,0.0,C0069717_C0027051
0.0,0.0,0.0,0.0,C0069717_C0018801
0.0,0.0,0.0,0.0,C0069717_C0024117
0.0,0.0,0.0,0.0,C0069717_C0028754
0.0,0.0,0.0,0.0,C0069717_C0018799
0.0,0.0,0.0,0.0,C0069717_C0027868
0.0,0.0,0.0,0.0,C0069717_C0017205
0.0,0.0,0.0,0.0,C0069717_C5203670
0.0,0.0,0.0,0.0,C0040108_C0878773
0.0,0.0,0.0,0.0,C0040108_C0020538
0.0,0.0,0.0,0.0,C0040108_C0025521
0.0,0.0,0.0,0.0,C0040108_C0085584
0.0,0.0,0.0,0.0,C0040108_C0004238
0.0,0.0,0.0,0.0,C0040108_C0494475
0.0,0.0,0.0,0.0,C0040108_C0268579
0.0,0.0,0.0,0.0,C0040108_C0087012
0.0,0.0,0.0,0.0,C0040108_C0004096
0.0,0.0,0.0,0.0,C0040108_C0011168
0.0,0.0,0.0,0.0,C0040108_C0268250
0.0,0.0,0.0,0.0,C0040108_C0270846
0.0,0.0,0.0,0.0,C0040108_C0442874
0.0,0.0,0.0,0.0,C0040108_C0019202
0.0,0.0,0.0,0.0,C0040108_C0154246
0.0,0.0,0.0,0.0,C0040108_C0268251
0.0,0.0,0.0,0.0,C0040108_C0023521
0.0,0.0,0.0,0.0,C0040108_C0878544
0.0,0.0,0.0,0.0,C0040108_C0038454
0.0,0.0,0.0,0.0,C0040108_C0011849
0.0,0.0,0.0,0.0,C0040108_C0026848
0.0,0.0,0.0,0.0,C0040108_C0001125
0.0,0.0,0.0,0.0,C0040108_C0014544
0.0,0.0,0.0,0.0,C0040108_C0024776
0.0,0.0,0.0,0.0,C0040108_C0002066
0.0,0.0,0.0,0.0,C0040108_C0751435
0.0,0.0,0.0,0.0,C0040108_C1961835
0.0,0.0,0.0,0.0,C0040108_C0162309
0.0,0.0,0.0,0.0,C0040108_C0019147
0.0,0.0,0.0,0.0,C0040108_C0020615
0.0,0.0,0.0,0.0,C0040108_C0031485
0.0,0.0,0.0,0.0,C0040108_C0023890
0.0,0.0,0.0,0.0,C0040108_C0242422
0.0,0.0,0.0,0.0,C0040108_C0025517
0.0,0.0,0.0,0.0,C0040108_C0268542
0.0,0.0,0.0,0.0,C0040108_C0948089
0.0,0.0,0.0,0.0,C0040108_C0018802
0.0,0.0,0.0,0.0,C0040108_C1145670
0.0,0.0,0.0,0.0,C0040108_C0011860
0.0,0.0,0.0,0.0,C0040108_C1527231
0.0,0.0,0.0,0.0,C0040108_C0524851
0.0,0.0,0.0,0.0,C0040108_C0019247
0.0,0.0,0.0,0.0,C0040108_C0268490
0.0,0.0,143.33822711445396,0.0,C0040108_C0149931
0.0,0.0,0.0,0.0,C0040108_C0027126
0.0,0.0,0.0,0.0,C0040108_C1849508
0.0,0.0,0.0,0.0,C0040108_C2931688
0.0,0.0,0.0,0.0,C0040108_C0027765
0.0,0.0,0.0,0.0,C0040108_C0751434
0.0,0.0,0.0,0.0,C0040108_C0752120
0.0,0.0,0.0,0.0,C0040108_C0024408
0.0,0.0,0.0,0.0,C0040108_C0349653
0.0,0.0,0.0,0.0,C0040108_C0020541
0.0,0.0,0.0,0.0,C0040108_C0220756
0.0,0.0,0.0,0.0,C0040108_C0751436
0.0,0.0,142.2715879495041,0.0,C0040108_C0751882
0.0,0.0,0.0,0.0,C0040108_C0162671
0.0,0.0,0.0,0.0,C0040108_C0002986
0.0,0.0,0.0,0.0,C0040108_C0018790
0.0,0.0,0.0,0.0,C0040108_C0026850
0.0,0.0,0.0,0.0,C0040108_C0030567
0.0,0.0,0.0,0.0,C0040108_C0007222
0.0,0.0,0.0,0.0,C0040108_C0023895
0.0,0.0,0.0,0.0,C0040108_C0007194
0.0,0.0,0.0,0.0,C0040108_C0019151
0.0,0.0,0.0,0.0,C0040108_C0043459
0.0,0.0,0.0,0.0,C0040108_C0020179
0.0,0.0,0.0,0.0,C0040108_C0268465
0.0,0.0,0.0,0.0,C0040108_C0019880
0.0,0.0,0.0,0.0,C0040108_C0002395
0.0,0.0,0.0,0.0,C0040108_C0282528
0.0,0.0,0.0,0.0,C0040108_C0026896
0.0,0.0,0.0,0.0,C0040108_C0027051
0.0,0.0,0.0,0.0,C0040108_C0018801
0.0,0.0,0.0,0.0,C0040108_C0024117
0.0,0.0,0.0,0.0,C0040108_C0028754
0.0,0.0,0.0,0.0,C0040108_C0018799
0.0,0.0,0.0,0.0,C0040108_C0027868
0.0,0.0,0.0,0.0,C0040108_C0017205
0.0,0.0,0.0,0.0,C0040108_C5203670
0.0,0.0,0.0,0.0,C0724672_C0878773
0.0,0.0,0.0,0.0,C0724672_C0020538
0.0,0.0,0.0,0.0,C0724672_C0025521
0.0,0.0,0.0,0.0,C0724672_C0085584
0.0,0.0,0.0,0.0,C0724672_C0004238
0.0,0.0,0.0,0.0,C0724672_C0494475
0.0,0.0,0.0,0.0,C0724672_C0268579
0.0,0.0,0.0,0.0,C0724672_C0087012
0.0,0.0,0.0,0.0,C0724672_C0004096
0.0,0.0,0.0,0.0,C0724672_C0011168
0.0,0.0,0.0,0.0,C0724672_C0268250
0.0,0.0,0.0,0.0,C0724672_C0270846
0.0,0.0,0.0,0.0,C0724672_C0442874
0.0,0.0,0.0,0.0,C0724672_C0019202
0.0,0.0,0.0,0.0,C0724672_C0154246
0.0,0.0,0.0,0.0,C0724672_C0268251
0.0,0.0,0.0,0.0,C0724672_C0023521
0.0,0.0,0.0,0.0,C0724672_C0878544
0.0,0.0,0.0,0.0,C0724672_C0038454
0.0,0.0,0.0,0.0,C0724672_C0011849
0.0,0.0,0.0,0.0,C0724672_C0026848
0.0,0.0,0.0,0.0,C0724672_C0001125
0.0,0.0,0.0,0.0,C0724672_C0014544
0.0,0.0,0.0,0.0,C0724672_C0024776
0.0,0.0,0.0,0.0,C0724672_C0002066
0.0,0.0,0.0,0.0,C0724672_C0751435
0.0,0.0,0.0,0.0,C0724672_C1961835
0.0,0.0,0.0,0.0,C0724672_C0162309
0.0,0.0,0.0,0.0,C0724672_C0019147
0.0,0.0,0.0,0.0,C0724672_C0020615
0.0,0.0,0.0,0.0,C0724672_C0031485
0.0,0.0,0.0,0.0,C0724672_C0023890
0.0,0.0,0.0,0.0,C0724672_C0242422
0.0,0.0,0.0,0.0,C0724672_C0025517
0.0,0.0,0.0,0.0,C0724672_C0268542
0.0,0.0,0.0,0.0,C0724672_C0948089
0.0,0.0,0.0,0.0,C0724672_C0018802
0.0,0.0,0.0,0.0,C0724672_C1145670
0.0,0.0,0.0,0.0,C0724672_C0011860
0.0,0.0,0.0,0.0,C0724672_C1527231
0.0,0.0,0.0,0.0,C0724672_C0524851
0.0,0.0,0.0,0.0,C0724672_C0019247
0.0,0.0,0.0,0.0,C0724672_C0268490
0.0,0.0,0.0,0.0,C0724672_C0149931
0.0,0.0,0.0,0.0,C0724672_C0027126
0.0,0.0,0.0,0.0,C0724672_C1849508
0.0,0.0,0.0,0.0,C0724672_C2931688
0.0,0.0,0.0,0.0,C0724672_C0027765
0.0,0.0,0.0,0.0,C0724672_C0751434
0.0,0.0,0.0,0.0,C0724672_C0752120
0.0,0.0,0.0,0.0,C0724672_C0024408
0.0,0.0,0.0,0.0,C0724672_C0349653
0.0,0.0,0.0,0.0,C0724672_C0020541
0.0,0.0,0.0,0.0,C0724672_C0220756
0.0,0.0,0.0,0.0,C0724672_C0751436
0.0,0.0,0.0,0.0,C0724672_C0751882
0.0,0.0,0.0,0.0,C0724672_C0162671
0.0,0.0,0.0,0.0,C0724672_C0002986
0.0,0.0,0.0,0.0,C0724672_C0018790
0.0,0.0,0.0,0.0,C0724672_C0026850
0.0,0.0,0.0,0.0,C0724672_C0030567
0.0,0.0,0.0,0.0,C0724672_C0007222
0.0,0.0,0.0,0.0,C0724672_C0023895
0.0,0.0,0.0,0.0,C0724672_C0007194
0.0,0.0,0.0,0.0,C0724672_C0019151
0.0,0.0,0.0,0.0,C0724672_C0043459
0.0,0.0,0.0,0.0,C0724672_C0020179
0.0,0.0,0.0,0.0,C0724672_C0268465
0.0,0.0,0.0,0.0,C0724672_C0019880
0.0,0.0,0.0,0.0,C0724672_C0002395
0.0,0.0,0.0,0.0,C0724672_C0282528
0.0,0.0,0.0,0.0,C0724672_C0026896
0.0,0.0,0.0,0.0,C0724672_C0027051
0.0,0.0,0.0,0.0,C0724672_C0018801
0.0,0.0,0.0,0.0,C0724672_C0024117
0.0,0.0,0.0,0.0,C0724672_C0028754
0.0,0.0,0.0,0.0,C0724672_C0018799
0.0,0.0,0.0,0.0,C0724672_C0027868
0.0,0.0,0.0,0.0,C0724672_C0017205
0.0,0.0,0.0,0.0,C0724672_C5203670
0.0,0.0,0.0,0.0,C0074722_C0878773
0.0,0.0,0.0,0.0,C0074722_C0020538
0.0,0.0,0.0,0.0,C0074722_C0025521
0.0,0.0,0.0,0.0,C0074722_C0085584
0.0,0.0,0.0,0.0,C0074722_C0004238
0.0,0.0,0.0,0.0,C0074722_C0494475
0.0,0.0,0.0,0.0,C0074722_C0268579
0.0,0.0,0.0,0.0,C0074722_C0087012
0.0,0.0,0.0,0.0,C0074722_C0004096
0.0,0.0,0.0,0.0,C0074722_C0011168
0.0,0.0,0.0,0.0,C0074722_C0268250
0.0,0.0,0.0,0.0,C0074722_C0270846
0.0,0.0,0.0,0.0,C0074722_C0442874
0.0,0.0,0.0,0.0,C0074722_C0019202
0.0,0.0,0.0,0.0,C0074722_C0154246
0.0,0.0,0.0,0.0,C0074722_C0268251
